fifa_version,player_positions,overall,potential,fifa_age,height_cm,weight_kg,club_name,club_position,club_contract_valid_until_year,nationality_name,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,name,age,fee,position,league
24.0,ST,82,83,27,180,76,RB Leipzig,LS,2026.0,Germany,,Right,4,3,3,High/Medium,Unique,#Speedster,"Rapid, Quick Step",91.0,80.0,70.0,82.0,35.0,69.0,69,78,75,79,82,82,70,58,55,83,93,89,79,85,76,85,84,81,64,77,63,37,86,68,78,79.0,39,20,24,9,9,8,15,9,,81+2,81+2,81+2,81,82,82,82,81,79+3,79+3,79+3,80+3,71+3,71+3,71+3,80+3,61+3,56+3,56+3,56+3,61+3,58+3,50+3,50+3,50+3,58+3,19+3,Timo Werner,27.0,25.0,Attack - Centre-Forward,Bundesliga
24.0,CB,82,83,27,187,91,Manchester City,SUB,2027.0,Switzerland,,Right,4,2,2,Medium/Medium,Unique,,Slide Tackle,77.0,48.0,70.0,72.0,83.0,78.0,55,38,79,82,42,71,54,59,80,75,75,79,66,82,67,75,87,71,80,48,77,82,37,65,40,78.0,83,85,82,10,9,13,6,9,,63+2,63+2,63+2,65,65,65,65,65,67+2,67+2,67+2,68+2,72+2,72+2,72+2,68+2,77+2,80+2,80+2,80+2,77+2,78+2,82+1,82+1,82+1,78+2,17+2,Manuel Akanji,27.0,30.0,Defender - Centre-Back,EPL
24.0,"CAM, CF, LM",82,82,31,176,72,Eintracht Frankfurt,RF,2025.0,Germany,,Right,4,4,4,Medium/Medium,Normal (170-185),#Playmaker ,"Finesse Shot, Pinged Pass, Tiki Taka, Technical, Flair, First Touch",63.0,75.0,83.0,85.0,55.0,71.0,80,75,47,87,84,84,81,72,81,90,68,58,78,81,83,75,63,91,67,68,59,65,81,86,78,87.0,64,42,53,14,7,12,6,10,,75+3,75+3,75+3,80,80,80,80,80,82,82,82,81+1,81+1,81+1,81+1,81+1,72+3,72+3,72+3,72+3,72+3,68+3,60+3,60+3,60+3,68+3,17+3,Mario Götze,30.0,13.0,midfield - Attacking Midfield,Bundesliga
24.0,LW,82,82,28,177,63,Lazio,LW,2025.0,Italy,LW,Right,4,4,1,High/Medium,Normal (170-185),"#Dribbler, #Acrobat","Technical, Flair, Trivela",87.0,77.0,74.0,88.0,57.0,67.0,72,79,66,78,74,89,67,51,75,86,89,85,92,81,87,78,79,77,63,76,61,58,79,77,61,83.0,55,58,52,13,16,14,8,7,,79+2,79+2,79+2,82,82,82,82,82,82,82,82,81+1,78+2,78+2,78+2,81+1,71+2,69+2,69+2,69+2,71+2,69+2,63+2,63+2,63+2,69+2,19+2,Mattia Zaccagni,27.0,25.0,Attack - Left Winger,SerieA
24.0,GK,82,82,29,192,84,Lazio,GK,2027.0,Italy,,Right,2,1,1,Medium/Medium,Normal (185+),,Far Throw,,,,,,,21,17,17,61,14,16,13,13,56,22,44,40,38,75,44,60,63,28,56,20,27,22,16,63,22,68.0,22,22,21,83,79,80,79,85,42.0,33+2,33+2,33+2,33,35,35,35,33,39+2,39+2,39+2,36+2,42+2,42+2,42+2,36+2,32+2,38+2,38+2,38+2,32+2,31+2,31+2,31+2,31+2,31+2,81+1,Ivan Provedel,29.0,12.0,Goalkeeper,SerieA
24.0,"LB, RB",81,89,19,175,69,FC Barcelona,LB,2024.0,Spain,SUB,Left,4,3,2,High/Medium,Lean (170-185),#Speedster,"Jockey, Anticipate, Quick Step",91.0,48.0,73.0,78.0,75.0,64.0,79,51,66,80,32,77,56,28,70,80,90,91,81,78,74,53,79,75,63,39,47,75,63,72,41,64.0,72,80,79,5,8,7,10,13,,66+2,66+2,66+2,74,71,71,71,74,73+2,73+2,73+2,76+2,74+2,74+2,74+2,76+2,79+2,74+2,74+2,74+2,79+2,79+2,73+2,73+2,73+2,79+2,16+2,Alejandro Balde,19.0,30.0,Defender - Left-Back,LaLiga
24.0,"ST, LW",81,86,23,192,77,Newcastle United,ST,2028.0,Sweden,LS,Right,5,4,2,High/Medium,Lean (185+),,"Rapid, Flair, Quick Step, Trivela",83.0,81.0,72.0,84.0,39.0,72.0,66,83,75,78,79,86,70,65,59,86,82,84,81,81,73,81,86,74,75,76,58,38,83,79,75,83.0,35,34,29,7,6,9,7,11,,81+2,81+2,81+2,81,82,82,82,81,81+2,81+2,81+2,80+2,73+2,73+2,73+2,80+2,61+2,59+2,59+2,59+2,61+2,58+2,53+2,53+2,53+2,58+2,16+2,Alexander Isak,23.0,50.0,Attack - Centre-Forward,EPL
24.0,RW,81,85,23,186,75,Tottenham Hotspur,RW,2028.0,Sweden,RM,Left,3,4,2,High/Medium,Lean (185+),,"Finesse Shot, Flair",76.0,77.0,80.0,84.0,56.0,75.0,85,76,52,82,80,86,85,61,72,85,76,76,79,81,69,76,72,84,73,82,67,54,78,83,65,82.0,50,64,55,14,5,10,10,5,,76+2,76+2,76+2,81,80,80,80,81,81+2,81+2,81+2,81+2,79+2,79+2,79+2,81+2,72+2,70+2,70+2,70+2,72+2,69+2,63+2,63+2,63+2,69+2,17+2,Dejan Kulusevski,23.0,55.0,Attack - Right Winger,EPL
24.0,"CDM, CM",81,84,25,174,78,RB Leipzig,RDM,2026.0,Austria,,Left,3,3,2,Medium/High,Stocky (170-185),,"Slide Tackle, Bruiser, Relentless",74.0,70.0,74.0,78.0,75.0,80.0,59,66,44,80,60,78,73,60,80,78,74,74,75,81,77,78,68,86,76,76,85,83,75,78,56,74.0,77,77,73,6,8,8,12,7,,72+2,72+2,72+2,75,76,76,76,75,77+2,77+2,77+2,76+2,79+2,79+2,79+2,76+2,76+2,80+2,80+2,80+2,76+2,75+2,75+2,75+2,75+2,75+2,16+2,Xaver Schlager,25.0,22.0,midfield - Central Midfield,Bundesliga
24.0,"CAM, CM",81,84,25,180,72,West Ham United,CAM,2027.0,Brazil,,Left,4,5,2,High/High,Normal (170-185),#Dribbler,"Technical, Flair, First Touch, Trivela",72.0,77.0,79.0,84.0,69.0,76.0,72,78,68,82,74,86,77,74,78,85,71,73,75,81,76,77,77,79,75,77,76,71,80,82,75,88.0,67,72,63,14,9,12,11,11,,78+2,78+2,78+2,80,80,80,80,80,81+2,81+2,81+2,80+2,80+2,80+2,80+2,80+2,75+2,76+2,76+2,76+2,75+2,73+2,72+2,72+2,72+2,73+2,19+2,Lucas Paquetá,25.0,45.0,midfield - Attacking Midfield,EPL
24.0,GK,81,83,29,187,90,Lens,GK,2028.0,France,SUB,Left,3,1,1,Medium/Medium,Normal (185+),,Far Throw,,,,,,,10,9,15,48,13,12,14,13,36,22,49,60,39,78,54,59,72,37,75,10,26,18,11,48,15,66.0,12,14,12,79,81,79,79,83,53.0,31+2,31+2,31+2,29,32,32,32,29,33+2,33+2,33+2,32+2,34+2,34+2,34+2,32+2,29+2,32+2,32+2,32+2,29+2,29+2,29+2,29+2,29+2,29+2,80+2,Brice Samba,29.0,10.0,Goalkeeper,Ligue1
24.0,"ST, RM, RW",81,83,25,174,71,Atalanta,LS,2026.0,Nigeria,,Right,4,4,1,Medium/Medium,Lean (170-185),"#Dribbler, #Acrobat","Dead Ball, Pinged Pass, Technical, Flair, First Touch",86.0,81.0,69.0,85.0,30.0,67.0,66,86,64,76,80,86,69,51,56,83,88,84,90,85,85,79,79,69,67,75,62,32,85,76,62,78.0,27,23,24,12,12,9,15,6,,81+2,81+2,81+2,82,82,82,82,82,81+2,81+2,81+2,79+2,71+2,71+2,71+2,79+2,58+2,54+2,54+2,54+2,58+2,54+2,47+2,47+2,47+2,54+2,19+2,Ademola Lookman,25.0,30.0,Attack - Second Striker,SerieA
24.0,"CAM, ST",81,82,27,177,68,Tottenham Hotspur,SUB,2025.0,Argentina,SUB,Left,3,4,2,High/Medium,Normal (170-185),,"Finesse Shot, Pinged Pass, Long Ball Pass, Technical, Flair, Trivela",70.0,75.0,83.0,84.0,68.0,73.0,78,73,62,84,71,85,82,79,83,85,72,69,81,82,80,82,73,74,69,74,82,70,75,85,65,83.0,64,73,68,10,7,10,15,14,,76+2,76+2,76+2,80,80,80,80,80,81+1,81+1,81+1,80+2,81+1,81+1,81+1,80+2,75+2,77+2,77+2,77+2,75+2,73+2,71+2,71+2,71+2,73+2,19+2,Giovani Lo Celso,27.0,18.0,midfield - Central Midfield,LaLiga
24.0,"CM, CAM, RM",81,82,26,187,76,Real Sociedad,RCM,2028.0,Spain,,Left,3,4,2,Medium/Medium,Lean (185+),,"Finesse Shot, Dead Ball, Tiki Taka, Technical",71.0,80.0,82.0,81.0,65.0,73.0,79,83,71,84,69,83,74,75,82,84,72,70,76,82,56,77,80,71,73,80,74,62,81,84,72,80.0,63,69,61,10,5,10,12,8,,79+2,79+2,79+2,81,81,81,81,81,82,82,82,80+2,81+1,81+1,81+1,80+2,73+2,74+2,74+2,74+2,73+2,71+2,70+2,70+2,70+2,71+2,17+2,Brais Méndez,26.0,30.0,midfield - Attacking Midfield,LaLiga
24.0,GK,81,81,36,189,89,Anderlecht,SUB,2024.0,Denmark,GK,Right,3,1,3,Medium/Medium,Stocky (185+),,Footwork,,,,,,,18,12,16,40,15,12,13,15,49,40,42,49,60,81,47,59,65,34,63,14,35,20,13,59,26,65.0,14,14,13,78,77,79,80,80,45.0,33+3,33+3,33+3,33,35,35,35,33,38+3,38+3,38+3,35+3,39+3,39+3,39+3,35+3,30+3,35+3,35+3,35+3,30+3,29+3,29+3,29+3,29+3,29+3,79+2,Kasper Schmeichel,36.0,2.5,Goalkeeper,Ligue1
24.0,ST,81,81,34,169,62,Inter,SUB,2024.0,Chile,,Right,4,4,4,High/High,Unique,#Acrobat,"Pinged Pass, Technical, Flair",71.0,83.0,80.0,85.0,48.0,66.0,80,83,72,79,83,85,83,80,75,85,73,70,87,83,90,82,77,65,65,84,67,52,87,83,69,82.0,45,44,35,10,10,15,12,13,,81,81,81,82-1,82-1,82-1,82-1,82-1,82-1,82-1,82-1,80+1,77+3,77+3,77+3,80+1,65+3,64+3,64+3,64+3,65+3,62+3,58+3,58+3,58+3,62+3,19+3,Alexis Sánchez,34.0,4.5,Attack - Centre-Forward,Ligue1
24.0,"CDM, CM",81,81,34,194,83,Rennes,CDM,2025.0,Serbia,,Left,3,3,3,Low/Medium,Lean (185+),,"Long Ball Pass, Bruiser, Press Proven",34.0,67.0,77.0,77.0,79.0,78.0,68,59,70,85,71,79,70,63,82,86,32,36,47,83,49,84,68,74,82,67,77,77,61,72,64,88.0,84,80,71,7,15,12,14,9,,70+3,70+3,70+3,68,71,71,71,68,73+3,73+3,73+3,71+3,78+3,78+3,78+3,71+3,74+3,80+1,80+1,80+1,74+3,72+3,78+3,78+3,78+3,72+3,19+3,Nemanja Matić,34.0,4.0,midfield - Defensive Midfield,SerieA
24.0,GK,81,81,31,189,83,Fulham,GK,2025.0,Germany,,Right,3,1,3,Medium/Medium,Normal (185+),,,,,,,,,9,9,13,50,10,16,9,8,48,35,55,52,52,75,44,55,71,44,70,14,28,25,7,58,23,63.0,27,15,18,82,79,73,82,83,54.0,31+3,31+3,31+3,32,34,34,34,32,38+3,38+3,38+3,35+3,40+3,40+3,40+3,35+3,33+3,38+3,38+3,38+3,33+3,33+3,32+3,32+3,32+3,33+3,80+1,Bernd Leno,31.0,10.0,Goalkeeper,EPL
24.0,"CAM, CM",81,81,34,177,75,Inter,LCM,2024.0,Armenia,,Right,5,4,3,Medium/Medium,Normal (170-185),,"Finesse Shot, Pinged Pass, Flair, Trivela",78.0,79.0,79.0,83.0,56.0,72.0,77,78,68,80,79,82,81,66,74,85,80,77,85,82,83,84,78,78,69,77,72,60,81,84,72,84.0,51,53,55,5,11,14,5,7,,79+2,79+2,79+2,81,81,81,81,81,81,81,81,80+1,78+3,78+3,78+3,80+1,71+3,69+3,69+3,69+3,71+3,68+3,64+3,64+3,64+3,68+3,16+3,Henrikh Mkhitaryan,34.0,6.0,midfield - Attacking Midfield,SerieA
24.0,ST,81,81,29,186,80,Juventus,SUB,2026.0,Poland,LS,Left,3,3,3,Medium/Medium,Lean (185+),,"Power Shot, Trivela",59.0,83.0,72.0,78.0,40.0,74.0,63,84,85,75,84,77,76,81,64,83,55,62,69,82,61,84,84,63,81,79,67,36,83,78,79,84.0,35,34,32,9,16,16,15,6,,80+1,80+1,80+1,75,79,79,79,75,77+3,77+3,77+3,74+3,72+3,72+3,72+3,74+3,57+3,58+3,58+3,58+3,57+3,54+3,55+3,55+3,55+3,54+3,19+3,Arkadiusz Milik,29.0,10.0,Attack - Centre-Forward,SerieA
24.0,ST,81,81,29,181,78,Nice,RW,2026.0,France,,Left,4,3,2,High/High,Normal (170-185),#Engine,"Flair, Relentless, Trivela",72.0,81.0,76.0,79.0,40.0,79.0,74,83,84,80,84,79,75,59,71,81,71,72,81,80,63,82,87,88,77,77,72,36,82,78,69,80.0,38,34,23,14,15,9,14,9,,81,81,81,79,80,80,80,79,79+2,79+2,79+2,78+2,75+2,75+2,75+2,78+2,61+2,61+2,61+2,61+2,61+2,58+2,55+2,55+2,55+2,58+2,20+2,Gaëtan Laborde,29.0,14.0,Attack - Centre-Forward,Ligue1
24.0,CB,81,81,30,186,79,Aston Villa,SUB,2026.0,Brazil,,Right,4,3,2,Medium/High,Stocky (185+),,"Long Ball Pass, Anticipate",67.0,47.0,63.0,67.0,81.0,77.0,35,32,79,76,34,65,47,71,74,71,63,71,62,81,47,73,86,50,87,57,85,82,52,63,41,75.0,83,80,81,7,10,14,7,11,,62+2,62+2,62+2,60,63,63,63,60,65+2,65+2,65+2,62+2,69+2,69+2,69+2,62+2,69+2,77+2,77+2,77+2,69+2,72+2,81,81,81,72+2,17+2,Diego Carlos,30.0,30.0,Defender - Centre-Back,EPL
24.0,"CM, CDM",81,81,27,189,70,Paris Saint Germain,SUB,2027.0,Spain,SUB,Left,3,4,2,Medium/Medium,Lean (185+),,"Finesse Shot, Trivela",55.0,78.0,79.0,80.0,74.0,72.0,72,78,67,84,67,81,75,61,80,84,59,51,66,79,68,77,69,86,67,83,68,76,77,82,67,84.0,70,78,75,16,11,7,13,13,,75+2,75+2,75+2,76,78,78,78,76,79+2,79+2,79+2,77+2,81,81,81,77+2,76+2,78+2,78+2,78+2,76+2,74+2,73+2,73+2,73+2,74+2,20+2,Fabián Ruiz,27.0,38.0,midfield - Central Midfield,Ligue1
24.0,"RWB, RM, RB",81,81,30,178,69,Olympique de Marseille,RB,2025.0,France,,Right,3,3,2,High/High,Lean (170-185),#Engine,"Whipped Cross, Anticipate, Relentless, Long Throw",83.0,69.0,76.0,78.0,70.0,70.0,84,68,58,77,56,77,77,74,67,78,84,82,83,82,71,77,74,87,63,68,67,69,75,75,52,76.0,68,75,72,15,14,15,8,15,,73+2,73+2,73+2,78,76,76,76,78,76+2,76+2,76+2,78+2,75+2,75+2,75+2,78+2,78+2,73+2,73+2,73+2,78+2,76+2,70+2,70+2,70+2,76+2,21+2,Jonathan Clauss,30.0,15.0,Defender - Right-Back,Ligue1
24.0,"ST, CF, CAM",80,86,23,170,71,Manchester City,CAM,2028.0,Argentina,ST,Right,4,4,2,High/High,Normal (170-),#Acrobat,"Flair, Press Proven",79.0,81.0,76.0,83.0,55.0,76.0,75,82,69,76,76,82,80,74,74,84,81,77,87,80,87,84,79,79,70,80,84,46,82,78,73,82.0,60,53,46,6,10,8,15,6,,80+2,80+2,80+2,80,81,81,81,80,80+2,80+2,80+2,80+2,76+2,76+2,76+2,80+2,68+2,67+2,67+2,67+2,68+2,65+2,63+2,63+2,63+2,65+2,17+2,Julián Álvarez,23.0,50.0,Attack - Centre-Forward,EPL
24.0,"CDM, CM",80,85,23,184,68,Aston Villa,LDM,2027.0,France,RES,Right,3,3,2,Low/Medium,Lean (170-185),,"Block, Intercept",68.0,54.0,72.0,73.0,80.0,79.0,64,47,72,79,28,71,59,47,77,77,66,70,66,75,65,67,79,82,77,63,78,84,52,72,63,84.0,79,82,80,8,12,8,6,11,,64+2,64+2,64+2,67,67,67,67,67,70+2,70+2,70+2,70+2,74+2,74+2,74+2,70+2,77+2,79+2,79+2,79+2,77+2,77+2,79+2,79+2,79+2,77+2,16+2,Boubacar Kamara,23.0,25.0,midfield - Defensive Midfield,EPL
24.0,CB,80,84,26,187,80,Al Ittihad,SUB,2027.0,Italy,,Right,4,3,1,Medium/High,Lean (185+),,"Jockey, Intercept, Anticipate, Slide Tackle, Long Throw",72.0,29.0,61.0,68.0,81.0,74.0,53,22,73,73,32,69,31,35,68,71,70,74,65,79,47,44,82,54,80,26,82,83,28,58,44,64.0,83,81,82,14,8,13,10,9,,53+2,53+2,53+2,58,57,57,57,58,60+2,60+2,60+2,62+2,64+2,64+2,64+2,62+2,72+2,75+2,75+2,75+2,72+2,74+2,80+2,80+2,80+2,74+2,18+2,Luiz Felipe,26.0,15.0,Defender - Centre-Back,LaLiga
24.0,"LW, RW, ST",80,84,24,177,79,Sassuolo,LW,2027.0,France,,Right,3,4,1,High/Medium,Normal (170-185),,"Dead Ball, Pinged Pass, Rapid, Trickster",84.0,76.0,75.0,82.0,35.0,47.0,76,74,45,76,75,85,81,85,65,82,82,85,74,78,88,81,54,72,33,82,47,27,78,77,56,70.0,28,40,43,13,13,8,14,15,,73+2,73+2,73+2,80,79,79,79,80,79+2,79+2,79+2,79+2,72+2,72+2,72+2,79+2,62+2,55+2,55+2,55+2,62+2,58+2,44+2,44+2,44+2,58+2,21+2,Armand Laurienté,24.0,18.0,Attack - Left Winger,SerieA
24.0,ST,80,84,25,186,89,Benfica,ST,2028.0,Brazil,,Right,4,3,1,High/Medium,Normal (185+),#Strength,"Power Header, Flair",74.0,79.0,64.0,76.0,32.0,80.0,50,83,83,76,79,76,63,48,56,79,75,74,71,78,68,78,93,78,88,73,61,24,82,68,75,71.0,27,27,25,12,9,14,13,6,,80+2,80+2,80+2,75,78,78,78,75,75+2,75+2,75+2,73+2,68+2,68+2,68+2,73+2,54+2,54+2,54+2,54+2,54+2,52+2,50+2,50+2,50+2,52+2,18+2,Arthur Cabral,25.0,14.0,Attack - Centre-Forward,SerieA
24.0,GK,80,82,28,189,77,Olympique de Marseille,GK,2026.0,Spain,,Left,3,1,2,Medium/Medium,Lean (185+),,,,,,,,,24,19,15,63,17,18,23,21,55,44,45,52,40,74,57,62,60,42,52,18,39,16,20,69,25,62.0,19,20,11,79,79,82,80,82,48.0,36+2,36+2,36+2,38,41,41,41,38,45+2,45+2,45+2,42+2,47+2,47+2,47+2,42+2,35+2,40+2,40+2,40+2,35+2,33+2,30+2,30+2,30+2,33+2,79+2,Pau López,28.0,14.0,Goalkeeper,Ligue1
24.0,LB,80,82,26,175,64,Arsenal,LB,2027.0,Ukraine,LCM,Left,3,3,2,High/Medium,Lean (170-185),,"Incisive Pass, Flair",66.0,66.0,83.0,83.0,78.0,69.0,83,58,70,86,61,83,82,76,83,85,72,61,78,81,78,78,74,75,63,73,75,79,77,82,58,83.0,78,81,79,15,11,13,11,11,,73+2,73+2,73+2,78,77,77,77,78,79+2,79+2,79+2,79+2,81+1,81+1,81+1,79+2,79+2,80+2,80+2,80+2,79+2,78+2,77+2,77+2,77+2,78+2,20+2,Oleksandr Zinchenko,26.0,40.0,Defender - Left-Back,EPL
24.0,LB,80,82,25,175,78,Brighton & Hove Albion,LB,2027.0,Ecuador,,Left,3,3,1,High/Medium,Normal (170-185),,Rapid,77.0,47.0,71.0,76.0,77.0,75.0,81,48,75,80,38,77,62,36,64,78,78,77,74,74,73,41,84,76,73,42,74,76,64,60,69,69.0,73,81,79,14,7,14,7,7,,64+2,64+2,64+2,71,68,68,68,71,70+2,70+2,70+2,73+2,71+2,71+2,71+2,73+2,78+2,75+2,75+2,75+2,78+2,78+2,77+2,77+2,77+2,78+2,16+2,Pervis Estupiñán,25.0,20.0,Defender - Left-Back,EPL
24.0,CB,80,81,28,182,81,Olympique de Marseille,RCB,2025.0,Congo DR,,Right,3,2,2,High/High,Normal (170-185),,"Long Ball Pass, Intercept, Aerial",73.0,55.0,65.0,67.0,80.0,81.0,64,55,79,74,37,65,39,28,68,69,71,75,67,79,64,76,87,77,82,42,81,78,64,63,41,73.0,80,82,80,9,14,16,7,7,,68+2,68+2,68+2,66,67,67,67,66,67+2,67+2,67+2,68+2,69+2,69+2,69+2,68+2,75+2,76+2,76+2,76+2,75+2,76+2,80+1,80+1,80+1,76+2,17+2,Chancel Mbemba,28.0,20.0,Defender - Centre-Back,Ligue1
24.0,CDM,80,81,27,186,77,Borussia Mönchengladbach,RDM,2028.0,Germany,,Right,3,3,2,Low/High,Lean (185+),,"Incisive Pass, Long Ball Pass, Tiki Taka, Press Proven, Trivela, Long Throw",56.0,64.0,77.0,76.0,76.0,74.0,59,65,65,88,57,75,73,46,85,78,65,49,75,80,64,68,71,83,68,61,78,77,67,76,55,80.0,78,80,64,6,14,16,11,7,,69+2,69+2,69+2,71,72,72,72,71,75+2,75+2,75+2,73+2,79+2,79+2,79+2,73+2,74+2,79+2,79+2,79+2,74+2,72+2,74+2,74+2,74+2,72+2,18+2,Julian Weigl,27.0,15.0,midfield - Defensive Midfield,Bundesliga
24.0,"CM, CDM",80,80,32,175,74,Al Ettifaq,RCM,2026.0,Netherlands,,Right,4,3,3,High/High,Unique,,Flair,68.0,72.0,77.0,80.0,77.0,74.0,71,70,78,80,67,78,78,73,79,81,69,68,82,78,88,73,82,75,73,73,75,80,79,79,74,80.0,76,78,70,16,6,14,12,6,,75+3,75+3,75+3,76,77,77,77,76,78+2,78+2,78+2,76+3,79+1,79+1,79+1,76+3,76+3,78+2,78+2,78+2,76+3,75+3,77+3,77+3,77+3,75+3,18+3,Georginio Wijnaldum,32.0,12.0,midfield - Central Midfield,SerieA
24.0,ST,80,80,34,187,80,Olympique de Marseille,RS,2026.0,Gabon,,Right,4,4,3,High/Low,Unique,,"Finesse Shot, Chip Shot, Rapid, Flair, Trivela",83.0,81.0,72.0,77.0,35.0,64.0,72,83,76,73,80,77,80,76,64,79,77,87,71,79,67,81,84,62,71,77,43,44,82,71,81,79.0,20,29,36,6,9,15,9,9,,79+1,79+1,79+1,78,79,79,79,78,76+3,76+3,76+3,76+3,70+3,70+3,70+3,76+3,59+3,55+3,55+3,55+3,59+3,56+3,50+3,50+3,50+3,56+3,16+3,Pierre-Emerick Aubameyang,33.0,7.0,Attack - Centre-Forward,EPL
24.0,"CDM, CM",80,80,31,183,83,FC Barcelona,CDM,2026.0,Spain,,Right,3,2,2,Low/High,Stocky (170-185),,"Intercept, Bruiser",43.0,54.0,69.0,67.0,79.0,82.0,46,45,73,80,52,65,57,53,75,75,50,38,53,76,56,78,77,75,83,50,87,81,64,74,54,75.0,79,80,79,12,14,10,11,16,,64+2,64+2,64+2,62,65,65,65,62,67+2,67+2,67+2,65+2,73+2,73+2,73+2,65+2,70+2,79+1,79+1,79+1,70+2,71+2,79+1,79+1,79+1,71+2,20+2,Oriol Romeu,31.0,5.0,midfield - Defensive Midfield,LaLiga
24.0,"CM, CDM",80,80,30,177,67,Olympique de Marseille,SUB,2025.0,France,SUB,Right,3,3,2,Medium/Medium,Normal (170-185),,"Long Ball Pass, Press Proven, Relentless",74.0,75.0,78.0,79.0,76.0,80.0,69,71,59,82,67,77,73,72,80,81,76,72,77,80,82,83,78,83,78,77,80,76,75,79,80,80.0,76,81,77,9,10,11,8,9,,75+2,75+2,75+2,76,77,77,77,76,78+2,78+2,78+2,77+2,80,80,80,77+2,77+2,79+1,79+1,79+1,77+2,77+2,76+2,76+2,76+2,77+2,17+2,Jordan Veretout,30.0,14.0,midfield - Defensive Midfield,Ligue1
24.0,LB,80,80,30,172,65,Olympique Lyonnais,LB,2025.0,Argentina,SUB,Left,2,3,3,Medium/High,Normal (170-185),,"Power Header, Slide Tackle",79.0,56.0,72.0,75.0,78.0,80.0,75,57,79,76,44,73,66,40,75,76,79,79,78,77,83,65,87,87,75,46,84,79,69,69,46,76.0,78,77,78,13,9,10,15,16,,69+3,69+3,69+3,72,71,71,71,72,71+3,71+3,71+3,74+3,74+3,74+3,74+3,74+3,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,20+3,Nicolás Tagliafico,30.0,9.0,Defender - Left-Back,Ligue1
24.0,ST,80,80,29,194,92,Mallorca,RS,2027.0,Kosovo,,Left,3,3,2,Medium/Medium,Normal (185+),"#Aerial threat, #Strength","Power Shot, Power Header, Trivela, Aerial",55.0,82.0,63.0,73.0,29.0,82.0,35,84,84,78,71,77,58,58,64,83,43,64,42,82,34,82,83,72,91,79,74,18,81,66,81,75.0,23,25,22,8,9,14,9,10,,80,80,80,71,77,77,77,71,75+2,75+2,75+2,70+2,70+2,70+2,70+2,70+2,49+2,54+2,54+2,54+2,49+2,47+2,50+2,50+2,50+2,47+2,17+2,Vedat Muriqi,29.0,15.0,Attack - Centre-Forward,LaLiga
24.0,CM,79,87,21,190,77,Liverpool,SUB,2028.0,Netherlands,,Right,4,4,1,Medium/Medium,Lean (185+),,"Technical, Flair, Trivela",72.0,76.0,78.0,83.0,68.0,72.0,75,76,58,80,69,84,74,69,78,85,76,69,80,73,76,78,76,80,75,79,52,74,74,80,58,76.0,69,69,59,12,8,6,11,12,,75+2,75+2,75+2,78,78,78,78,78,79+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,74+2,74+2,74+2,74+2,74+2,72+2,69+2,69+2,69+2,72+2,17+2,Ryan Gravenberch,20.0,30.0,midfield - Central Midfield,Bundesliga
24.0,ST,79,86,21,178,66,Monaco,SUB,2028.0,United States,,Right,4,3,1,High/Medium,Normal (170-185),,Flair,80.0,79.0,62.0,77.0,23.0,69.0,58,83,76,69,77,77,59,52,57,78,78,81,75,79,74,77,86,66,74,72,56,18,83,62,76,77.0,18,15,16,10,12,12,13,10,,79+2,79+2,79+2,75,77,77,77,75,74+2,74+2,74+2,73+2,65+2,65+2,65+2,73+2,50+2,48+2,48+2,48+2,50+2,47+2,43+2,43+2,43+2,47+2,19+2,Folarin Balogun,21.0,25.0,Attack - Centre-Forward,Ligue1
24.0,CB,79,86,22,190,76,Chelsea,RES,2028.0,France,SUB,Right,3,2,1,Medium/High,Lean (185+),,"Jockey, Intercept, Slide Tackle",73.0,37.0,55.0,66.0,81.0,77.0,39,29,74,70,40,65,39,38,66,67,64,80,61,76,57,48,81,65,80,37,81,84,42,47,48,70.0,79,82,80,14,12,9,14,6,,56+2,56+2,56+2,57,57,57,57,57,59+2,59+2,59+2,60+2,63+2,63+2,63+2,60+2,71+2,74+2,74+2,74+2,71+2,73+2,79+2,79+2,79+2,73+2,18+2,Wesley Fofana,22.0,65.0,Defender - Centre-Back,EPL
