fifa_version,player_positions,overall,potential,fifa_age,height_cm,weight_kg,club_name,club_position,club_contract_valid_until_year,nationality_name,nation_position,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,name,age,fee,position,league
24.0,"RM, CAM",80,81,26,172,72,Aston Villa,RES,2026.0,Argentina,,Right,4,4,2,High/High,Stocky (170-185),,"Pinged Pass, Slide Tackle, Technical, Flair, Trivela",69.0,74.0,81.0,83.0,66.0,71.0,78,74,75,83,68,83,81,74,79,84,74,65,80,77,87,77,78,74,63,73,83,60,75,85,62,77.0,67,68,61,11,10,13,7,9,,76+2,76+2,76+2,79,79,79,79,79,80+1,80+1,80+1,79+2,79+2,79+2,79+2,79+2,72+2,73+2,73+2,73+2,72+2,71+2,69+2,69+2,69+2,71+2,17+2,Emiliano Buendía,24.0,38.4,Right Winger,Premier League
24.0,ST,80,81,27,185,84,Real Sociedad,SUB,2024.0,Portugal,,Right,3,4,3,Medium/Medium,Normal (185+),,"Chip Shot, Flair",74.0,80.0,70.0,81.0,46.0,77.0,60,79,83,79,80,80,77,39,63,83,76,72,77,83,75,82,90,77,77,78,75,59,82,74,84,84.0,36,40,34,14,13,7,11,8,,80+1,80+1,80+1,78,80,80,80,78,79+2,79+2,79+2,76+3,74+3,74+3,74+3,76+3,63+3,64+3,64+3,64+3,63+3,61+3,60+3,60+3,60+3,61+3,19+3,André Silva,25.0,23.0,Centre-Forward,1 Bundesliga
24.0,"CB, RWB, RM",80,80,33,183,70,Inter,RCB,2024.0,Italy,SUB,Right,5,3,2,Medium/Medium,Normal (170-185),,Jockey,71.0,59.0,73.0,76.0,83.0,71.0,72,55,76,84,59,72,69,35,71,80,68,73,77,83,78,69,76,79,62,56,80,83,78,65,45,79.0,83,84,82,6,7,7,12,7,,71+2,71+2,71+2,73,73,73,73,73,73+2,73+2,73+2,74+2,76+2,76+2,76+2,74+2,79+1,80,80,80,79+1,80,80,80,80,80,16+2,Matteo Darmian,31.0,2.5,Right-Back,Serie A
24.0,"CM, CAM, CDM",80,80,29,178,76,Borussia Dortmund,RCM,2027.0,Austria,,Right,4,3,3,Medium/Medium,Normal (170-185),,"Power Shot, Intercept, Trivela",69.0,81.0,80.0,80.0,72.0,75.0,74,78,60,83,82,79,77,78,81,83,73,65,74,80,77,85,75,73,74,85,78,75,77,81,72,80.0,73,76,67,11,13,14,15,13,,77+3,77+3,77+3,78,79,79,79,78,80,80,80,78+2,80,80,80,78+2,75+3,78+2,78+2,78+2,75+3,74+3,73+3,73+3,73+3,74+3,20+3,Marcel Sabitzer,27.0,15.0,Central Midfield,1 Bundesliga
24.0,"CB, RB",79,86,23,187,82,RB Leipzig,RCB,2027.0,France,,Right,3,2,2,Medium/Medium,Normal (185+),,Slide Tackle,74.0,43.0,64.0,68.0,80.0,80.0,60,39,80,70,31,67,55,32,69,68,71,76,64,76,64,61,88,74,82,33,79,81,54,63,47,74.0,76,84,76,8,6,6,11,15,,62+2,62+2,62+2,63,62,62,62,63,63+2,63+2,63+2,66+2,67+2,67+2,67+2,66+2,73+2,75+2,75+2,75+2,73+2,75+2,79+2,79+2,79+2,75+2,17+2,Mohamed Simakan,21.0,15.0,Centre-Back,1 Bundesliga
24.0,CB,79,86,21,184,76,Bayer 04 Leverkusen,SUB,2027.0,Ecuador,,Left,2,3,2,Medium/Medium,Normal (170-185),,"Jockey, Block, Slide Tackle",82.0,40.0,64.0,72.0,79.0,77.0,55,40,78,78,33,70,56,32,74,73,79,85,75,78,68,50,88,74,77,31,80,77,55,53,33,76.0,79,79,84,9,15,10,6,9,,62+2,62+2,62+2,65,64,64,64,65,66+2,66+2,66+2,68+2,69+2,69+2,69+2,68+2,75+2,76+2,76+2,76+2,75+2,77+2,79+2,79+2,79+2,77+2,17+2,Piero Hincapié,19.0,6.35,Centre-Back,1 Bundesliga
24.0,CB,79,84,23,190,88,Nice,RCB,2027.0,France,RES,Right,2,3,2,Medium/Medium,Normal (185+),,"Long Ball Pass, Jockey, Block",74.0,47.0,63.0,67.0,80.0,78.0,49,44,80,78,35,66,52,41,70,72,67,80,54,76,55,60,86,73,82,45,72,80,45,56,52,78.0,80,80,78,7,13,11,8,13,,62+2,62+2,62+2,62,63,63,63,62,64+2,64+2,64+2,65+2,68+2,68+2,68+2,65+2,73+2,76+2,76+2,76+2,73+2,75+2,79+2,79+2,79+2,75+2,18+2,Jean-Clair Todibo,21.0,8.5,Centre-Back,Laliga
24.0,RB,79,84,22,178,70,Galatasaray,RB,2025.0,France,,Right,3,3,1,High/High,Lean (170-185),#Engine,"Jockey, Intercept, Anticipate, Technical, Relentless",86.0,55.0,65.0,75.0,76.0,84.0,67,44,59,71,38,74,60,45,64,73,85,86,85,79,83,70,90,91,81,67,79,78,61,58,49,72.0,79,78,76,10,11,13,10,6,,66+2,66+2,66+2,70,68,68,68,70,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,77+2,75+2,75+2,75+2,77+2,77+2,76+2,76+2,76+2,77+2,17+2,Sacha Boey,20.0,1.15,Right-Back,Ligue 1
24.0,"LB, CB, LWB",79,83,24,173,66,Chelsea,SUB,2028.0,Spain,,Left,3,3,2,High/High,Normal (170-185),#Engine,"Block, Intercept, Flair, Press Proven, Acrobatic",75.0,68.0,77.0,79.0,75.0,74.0,79,68,55,79,55,79,78,57,77,80,78,72,77,78,83,73,72,86,66,65,77,75,76,76,59,77.0,77,80,77,13,7,9,10,11,,72+2,72+2,72+2,76,75,75,75,76,77+2,77+2,77+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,78+2,77+2,74+2,74+2,74+2,77+2,18+2,Marc Cucurella,23.0,18.0,Left Midfield,Laliga
24.0,CM,79,83,25,178,76,VfL Wolfsburg,LCM,2028.0,Croatia,SUB,Left,3,4,2,High/Medium,Lean (170-185),,"Pinged Pass, Technical, Flair, First Touch",66.0,73.0,81.0,83.0,60.0,67.0,79,71,55,82,67,85,86,77,79,84,75,59,84,78,70,76,70,77,64,72,62,63,77,80,78,78.0,56,65,58,9,12,12,5,6,,73+2,73+2,73+2,78,78,78,78,78,79+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,71+2,71+2,71+2,71+2,71+2,69+2,64+2,64+2,64+2,69+2,16+2,Lovro Majer,23.0,12.0,Attacking Midfield,Ligue 1
24.0,CB,79,81,28,190,95,West Ham United,RCB,2025.0,France,,Right,3,2,2,Medium/Medium,Normal (185+),#Strength,"Power Header, Bruiser, Aerial",61.0,51.0,61.0,56.0,79.0,83.0,49,47,83,67,47,50,60,59,67,62,52,68,47,76,49,63,86,62,92,49,84,77,49,60,59,73.0,79,79,77,14,14,7,9,15,,61+2,61+2,61+2,56,58,58,58,56,59+2,59+2,59+2,58+2,64+2,64+2,64+2,58+2,68+2,73+2,73+2,73+2,68+2,70+2,79+2,79+2,79+2,70+2,20+2,Kurt Zouma,26.0,35.0,Centre-Back,Premier League
24.0,"RB, RWB",79,81,26,175,70,Nottingham Forest,SUB,2024.0,Argentina,SUB,Right,3,3,1,High/Medium,Normal (170-185),,"Slide Tackle, Long Throw",82.0,62.0,69.0,75.0,76.0,81.0,73,58,71,72,43,74,64,39,66,73,83,82,82,76,75,68,84,93,72,61,87,78,77,70,82,75.0,76,76,75,6,10,11,5,6,,70+2,70+2,70+2,73,72,72,72,73,72+2,72+2,72+2,74+2,73+2,73+2,73+2,74+2,77+2,76+2,76+2,76+2,77+2,77+2,76+2,76+2,76+2,77+2,15+2,Gonzalo Montiel,24.0,11.0,Right-Back,Laliga
24.0,GK,79,80,29,191,93,Atalanta,GK,2025.0,Argentina,SUB,Right,3,1,1,Medium/Medium,Normal (185+),,Footwork,,,,,,,20,18,15,31,15,16,16,12,24,20,46,42,32,70,39,55,68,35,70,14,27,18,19,48,25,67.0,12,14,16,79,77,73,81,82,44.0,31+2,31+2,31+2,29,31,31,31,29,30+2,30+2,30+2,30+2,30+2,30+2,30+2,30+2,27+2,28+2,28+2,28+2,27+2,27+2,27+2,27+2,27+2,27+2,78+2,Juan Musso,27.0,20.0,Goalkeeper,Serie A
24.0,"RM, ST, RW",79,80,25,178,77,Aston Villa,RM,2025.0,Jamaica,,Left,3,4,3,High/Low,Normal (170-185),#Speedster,"Technical, Flair, Quick Step, Trivela",90.0,77.0,73.0,82.0,33.0,62.0,73,78,57,72,73,84,79,79,65,81,93,87,85,78,84,79,76,66,61,77,55,21,79,77,71,75.0,45,25,18,12,13,6,15,14,,77+3,77+3,77+3,80,80,80,80,80,79+1,79+1,79+1,78+2,70+3,70+3,70+3,78+2,57+3,53+3,53+3,53+3,57+3,53+3,45+3,45+3,45+3,53+3,20+3,Leon Bailey,23.0,32.0,Left Winger,1 Bundesliga
24.0,"CF, RM, CM",79,79,36,180,70,Salernitana,RF,2024.0,Italy,,Right,4,4,3,Medium/Medium,Normal (170-185),,"Power Shot, Pinged Pass, Technical, Trivela",69.0,79.0,80.0,81.0,62.0,63.0,79,74,55,82,79,81,77,73,80,83,73,65,79,75,80,88,65,75,55,83,66,67,80,80,69,73.0,62,63,53,10,4,14,4,14,,75+3,75+3,75+3,78,79,79,79,78,80-1,80-1,80-1,78+1,79,79,79,78+1,71+3,71+3,71+3,71+3,71+3,68+3,63+3,63+3,63+3,68+3,16+3,Antonio Candreva,34.0,2.5,Right Midfield,Serie A
24.0,GK,79,79,32,191,80,Udinese,GK,2025.0,Italy,,Right,3,1,1,Medium/Medium,Normal (185+),,,,,,,,,12,20,12,22,20,18,16,11,20,20,58,61,65,72,34,45,68,34,60,16,31,11,14,47,16,44.0,8,18,16,81,77,60,80,83,59.0,30+2,30+2,30+2,30,31,31,31,30,31+2,31+2,31+2,30+2,28+2,28+2,28+2,30+2,26+2,25+2,25+2,25+2,26+2,26+2,25+2,25+2,25+2,26+2,78+1,Marco Silvestri,30.0,2.5,Goalkeeper,Serie A
24.0,"CDM, CM",79,79,31,182,79,Anderlecht,RCM,2024.0,Denmark,,Left,4,2,2,Low/High,Normal (170-185),,"Slide Tackle, Bruiser",68.0,71.0,73.0,72.0,80.0,80.0,68,68,80,76,67,71,70,68,78,73,68,68,72,77,72,78,84,82,77,73,85,80,74,71,60,78.0,80,79,80,8,12,11,14,15,,73+2,73+2,73+2,72,73,73,73,72,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,76+2,78+1,78+1,78+1,76+2,77+2,79,79,79,77+2,19+2,Thomas Delaney,29.0,6.0,Defensive Midfield,Laliga
24.0,"LWB, LM, RM",79,79,31,182,75,Atalanta,RM,2025.0,Italy,,Right,3,3,2,High/High,Lean (170-185),,Whipped Cross,78.0,67.0,73.0,74.0,75.0,72.0,81,60,69,75,69,76,76,59,68,74,77,78,71,73,68,78,76,81,66,74,75,76,72,68,59,73.0,74,77,78,11,9,8,6,11,,71+2,71+2,71+2,73,72,72,72,73,72+2,72+2,72+2,74+2,73+2,73+2,73+2,74+2,77+2,74+2,74+2,74+2,77+2,77+2,74+2,74+2,74+2,77+2,16+2,Davide Zappacosta,29.0,9.0,Right-Back,Premier League
24.0,"ST, LW",78,85,23,182,72,Juventus,SUB,2025.0,Italy,,Right,3,3,2,High/Medium,Normal (170-185),,"Chip Shot, Flair",86.0,76.0,58.0,76.0,40.0,76.0,48,77,79,68,72,77,69,44,46,75,84,87,79,72,79,84,92,79,80,66,60,31,81,58,65,72.0,40,36,30,13,8,10,7,9,,78+2,78+2,78+2,73,75,75,75,73,71+2,71+2,71+2,71+2,64+2,64+2,64+2,71+2,57+2,54+2,54+2,54+2,57+2,55+2,53+2,53+2,53+2,55+2,16+2,Moise Kean,21.0,7.0,Centre-Forward,Premier League
24.0,RW,78,84,21,189,73,Crystal Palace,RES,2027.0,France,,Left,2,4,1,Medium/Medium,Lean (185+),#Acrobat,"Finesse Shot, Dead Ball, Long Ball Pass, Technical, Flair, Trivela",80.0,70.0,77.0,83.0,50.0,56.0,77,71,36,78,58,83,78,70,76,82,81,79,91,73,86,74,55,68,46,68,66,48,69,78,67,74.0,52,56,46,9,11,9,10,10,,69+2,69+2,69+2,78,76,76,76,78,78+2,78+2,78+2,77+2,74+2,74+2,74+2,77+2,66+2,65+2,65+2,65+2,66+2,63+2,55+2,55+2,55+2,63+2,17+2,Michael Olise,19.0,9.3,Attacking Midfield,Premier League
24.0,"RW, CF",78,84,22,182,77,VfL Wolfsburg,LW,2027.0,Austria,,Right,4,4,2,High/Medium,Lean (170-185),,"Pinged Pass, Rapid, Flair, First Touch, Relentless, Trivela, Acrobatic",83.0,69.0,71.0,81.0,49.0,72.0,73,69,44,74,57,84,64,50,63,79,85,82,84,76,82,77,70,83,71,67,60,48,77,79,52,68.0,53,47,45,12,13,9,14,13,,72+2,72+2,72+2,78,77,77,77,78,77+2,77+2,77+2,78+2,72+2,72+2,72+2,78+2,67+2,63+2,63+2,63+2,67+2,63+2,56+2,56+2,56+2,63+2,20+2,Patrick Wimmer,20.0,0.7,Right Winger,1 Bundesliga
24.0,GK,78,83,24,196,90,Nantes,GK,2024.0,France,,Right,3,1,2,Medium/Medium,Lean (185+),,Footwork,,,,,,,13,6,13,54,9,14,13,12,51,10,48,45,60,71,53,52,67,40,70,9,20,11,4,56,16,61.0,20,14,12,78,77,69,78,81,47.0,27+2,27+2,27+2,27,28,28,28,27,33+2,33+2,33+2,31+2,36+2,36+2,36+2,31+2,28+2,33+2,33+2,33+2,28+2,27+2,27+2,27+2,27+2,27+2,77+2,Alban Lafont,22.0,7.5,Goalkeeper,Ligue 1
24.0,"ST, CAM, LM",78,83,24,183,76,Wolverhampton Wanderers,CAM,2027.0,Brazil,,Right,4,4,2,High/High,Lean (170-185),,"Rapid, Flair, Trivela",80.0,78.0,75.0,82.0,40.0,73.0,75,77,68,78,75,84,77,64,67,82,76,84,83,79,70,82,79,78,72,78,69,37,79,77,74,81.0,38,38,34,8,7,13,13,11,,78+2,78+2,78+2,80,80,80,80,80,79+2,79+2,79+2,79+2,73+2,73+2,73+2,79+2,63+2,60+2,60+2,60+2,63+2,59+2,54+2,54+2,54+2,59+2,18+2,Matheus Cunha,22.0,26.0,Centre-Forward,Laliga
24.0,"RWB, LWB",78,81,25,172,70,Mallorca,RWB,2026.0,Spain,,Right,3,3,1,High/Medium,Normal (170-185),,Block,82.0,52.0,70.0,78.0,75.0,69.0,77,53,70,75,21,80,71,34,68,80,85,79,75,72,81,57,81,71,69,52,64,71,67,64,37,62.0,73,81,77,10,7,14,12,15,,67+2,67+2,67+2,73,71,71,71,73,71+2,71+2,71+2,74+2,71+2,71+2,71+2,74+2,76+2,73+2,73+2,73+2,76+2,76+2,74+2,74+2,74+2,76+2,18+2,Pablo Maffeo,23.0,0.5,Right-Back,Laliga
24.0,CB,78,80,27,192,90,Crystal Palace,RCB,2026.0,Denmark,SUB,Right,3,2,2,Medium/Medium,Normal (185+),#Strength,"Long Ball Pass, Block, Aerial",53.0,50.0,70.0,66.0,78.0,81.0,49,40,77,79,43,64,64,52,87,75,50,55,47,78,50,73,81,70,86,53,82,78,45,67,44,77.0,78,78,77,13,7,9,15,14,,62+2,62+2,62+2,60,63,63,63,60,65+2,65+2,65+2,64+2,72+2,72+2,72+2,64+2,70+2,78+2,78+2,78+2,70+2,71+2,78+2,78+2,78+2,71+2,19+2,Joachim Andersen,25.0,17.5,Centre-Back,Ligue 1
24.0,"RB, RM, LB",78,80,26,185,79,RB Leipzig,RB,2025.0,Germany,LB,Right,4,3,2,Medium/Medium,Normal (185+),,Slide Tackle,74.0,53.0,73.0,77.0,75.0,73.0,77,50,63,79,53,78,73,49,66,77,75,73,75,78,69,62,77,75,74,46,68,76,64,69,59,73.0,75,77,75,8,9,13,12,14,,66+2,66+2,66+2,71,70,70,70,71,71+2,71+2,71+2,73+2,72+2,72+2,72+2,73+2,76+2,75+2,75+2,75+2,76+2,76+2,74+2,74+2,74+2,76+2,18+2,Benjamin Henrichs,24.0,15.0,Right-Back,1 Bundesliga
24.0,"RB, RWB",78,80,24,181,79,Tottenham Hotspur,SUB,2026.0,Brazil,,Right,3,3,2,High/Medium,Lean (170-185),,"Slide Tackle, Rapid, Relentless",72.0,62.0,71.0,73.0,75.0,77.0,75,57,72,78,44,74,73,47,65,76,71,73,70,74,67,77,81,80,74,62,80,74,73,65,48,65.0,75,77,78,11,13,9,10,13,,70+2,70+2,70+2,72,71,71,71,72,71+2,71+2,71+2,73+2,72+2,72+2,72+2,73+2,76+2,75+2,75+2,75+2,76+2,76+2,76+2,76+2,76+2,76+2,18+2,Emerson Royal,22.0,14.0,Right-Back,Laliga
24.0,GK,78,79,30,195,94,West Ham United,GK,2027.0,France,RES,Right,3,1,2,Medium/Medium,Unique,,,,,,,,,20,19,14,48,16,15,16,16,55,22,56,54,58,71,58,56,75,38,79,14,26,23,17,59,25,64.0,13,18,12,81,77,74,76,80,55.0,34+2,34+2,34+2,33,34,34,34,33,38+2,38+2,38+2,36+2,39+2,39+2,39+2,36+2,31+2,36+2,36+2,36+2,31+2,30+2,30+2,30+2,30+2,30+2,77+2,Alphonse Areola,28.0,2.0,Goalkeeper,Ligue 1
24.0,"RM, CF",78,79,25,173,66,Fenerbahçe,RW,2027.0,Turkey,,Left,4,4,2,Medium/Medium,Lean (170-185),,"Pinged Pass, Rapid, Flair",78.0,76.0,77.0,80.0,38.0,50.0,80,74,62,76,72,80,84,68,74,81,82,74,79,76,81,78,65,70,44,77,37,29,75,78,77,74.0,43,33,30,9,13,7,9,8,,74+2,74+2,74+2,78,77,77,77,78,78+1,78+1,78+1,77+2,72+2,72+2,72+2,77+2,60+2,56+2,56+2,56+2,60+2,56+2,46+2,46+2,46+2,56+2,17+2,Cengiz Ünder,23.0,0.5,Right Winger,Ligue 1
24.0,"RM, CAM",78,78,31,174,70,Wolverhampton Wanderers,RM,2025.0,Spain,,Left,4,4,2,High/Medium,Lean (170-185),,"Technical, Trivela",69.0,73.0,80.0,80.0,57.0,60.0,81,72,61,81,64,80,83,74,77,81,72,67,81,77,80,75,69,67,59,76,49,58,77,81,72,76.0,60,54,49,16,7,15,6,14,,73+2,73+2,73+2,78,77,77,77,78,78,78,78,77+1,76+2,76+2,76+2,77+1,68+2,67+2,67+2,67+2,68+2,65+2,60+2,60+2,60+2,65+2,18+2,Pablo Sarabia,29.0,2.0,Right Winger,Ligue 1
24.0,"RW, RM, CAM",78,78,31,182,70,Beşiktaş,SUB,2024.0,Algeria,,Left,3,4,2,Medium/Low,Lean (170-185),,"Pinged Pass, Long Ball Pass, Whipped Cross, Technical, Flair",71.0,72.0,81.0,81.0,28.0,58.0,84,71,56,81,62,82,84,74,81,82,71,71,80,74,73,72,66,67,57,77,48,27,76,81,75,75.0,25,24,23,12,6,15,7,15,,72+2,72+2,72+2,78,77,77,77,78,79-1,79-1,79-1,78,74+2,74+2,74+2,78,57+2,55+2,55+2,55+2,57+2,52+2,42+2,42+2,42+2,52+2,17+2,Rachid Ghezzal,29.0,3.0,Right Winger,Premier League
24.0,"CDM, CM",78,78,29,184,85,Wolverhampton Wanderers,LCM,2025.0,Gabon,,Right,4,3,2,Medium/Medium,Normal (170-185),,"Technical, Flair",68.0,67.0,75.0,75.0,75.0,77.0,71,59,68,79,66,76,77,66,78,77,67,68,69,76,68,80,76,77,76,73,79,77,69,72,68,78.0,76,77,71,12,9,15,8,16,,71+2,71+2,71+2,72,72,72,72,72,73+2,73+2,73+2,73+2,76+2,76+2,76+2,73+2,75+2,77+1,77+1,77+1,75+2,74+2,75+2,75+2,75+2,74+2,19+2,Mario Lemina,27.0,5.5,Defensive Midfield,Ligue 1
24.0,ST,78,78,27,181,81,Napoli,SUB,2026.0,Argentina,,Right,4,3,2,High/Medium,Normal (170-185),,"Power Header, Trivela",75.0,79.0,64.0,75.0,41.0,75.0,55,81,77,71,77,74,71,66,61,78,76,74,75,77,73,83,86,73,74,74,78,24,79,60,75,75.0,44,38,36,12,15,9,14,11,,78,78,78,73,76,76,76,73,73+2,73+2,73+2,72+2,67+2,67+2,67+2,72+2,57+2,57+2,57+2,57+2,57+2,55+2,54+2,54+2,54+2,55+2,20+2,Giovanni Simeone,26.0,1.5,Centre-Forward,Serie A
24.0,"RM, RW",78,78,32,179,70,Genoa,SUB,2024.0,Brazil,,Left,3,3,1,High/Medium,Lean (170-185),,Rapid,82.0,73.0,73.0,81.0,49.0,60.0,69,75,61,77,68,84,74,71,71,81,80,84,81,72,74,72,72,66,58,74,55,46,73,74,62,65.0,45,51,46,8,8,15,9,12,,74+2,74+2,74+2,78,77,77,77,78,77+1,77+1,77+1,77+1,73+2,73+2,73+2,77+1,64+2,62+2,62+2,62+2,64+2,62+2,56+2,56+2,56+2,62+2,16+2,Junior Messias,30.0,2.6,Attacking Midfield,Serie A
24.0,CB,77,84,23,191,89,Sevilla,SUB,2027.0,France,,Right,3,2,1,Medium/High,Normal (185+),,"Jockey, Intercept, Anticipate",55.0,45.0,56.0,63.0,77.0,77.0,31,45,76,74,24,58,35,23,63,75,51,58,52,70,40,59,81,66,84,44,73,76,33,57,33,73.0,77,79,77,7,6,14,7,7,,58+2,58+2,58+2,55,58,58,58,55,60+2,60+2,60+2,57+2,65+2,65+2,65+2,57+2,66+2,73+2,73+2,73+2,66+2,69+2,77+2,77+2,77+2,69+2,14+2,Loïc Badé,21.0,17.0,Centre-Back,Ligue 1
24.0,"ST, LM",77,84,23,174,73,Bayer 04 Leverkusen,SUB,2026.0,France,,Left,3,4,1,Medium/High,Lean (170-185),,"Technical, Flair",81.0,75.0,69.0,82.0,41.0,68.0,66,78,73,73,67,83,73,52,63,82,87,76,86,73,83,78,82,79,60,70,73,30,78,71,68,71.0,44,35,35,10,8,14,8,12,,77+2,77+2,77+2,77,78,78,78,77,77+2,77+2,77+2,76+2,70+2,70+2,70+2,76+2,60+2,58+2,58+2,58+2,60+2,57+2,52+2,52+2,52+2,57+2,17+2,Amine Adli,21.0,7.5,Right Winger,1 Bundesliga
24.0,"CF, ST, LM",77,83,24,183,70,Al Taawon,LM,2026.0,Gambia,,Right,4,3,1,Medium/Medium,Normal (170-185),,Rapid,84.0,75.0,69.0,78.0,31.0,64.0,65,77,63,76,60,81,60,56,58,79,82,85,78,75,57,76,77,72,68,76,40,20,77,72,58,70.0,45,20,16,8,6,14,14,12,,76+2,76+2,76+2,77,77,77,77,77,76+2,76+2,76+2,76+2,68+2,68+2,68+2,76+2,55+2,52+2,52+2,52+2,55+2,51+2,45+2,45+2,45+2,51+2,17+2,Musa Barrow,22.0,14.5,Centre-Forward,Serie A
24.0,"LW, LM",77,83,22,175,65,Tottenham Hotspur,SUB,2026.0,Spain,,Left,3,3,1,High/Medium,Lean (170-185),,"Technical, Flair",75.0,67.0,74.0,81.0,31.0,41.0,79,73,34,75,64,82,68,72,72,78,77,74,89,76,79,64,47,45,34,60,52,30,78,71,52,81.0,31,32,30,13,10,14,6,6,,68+2,68+2,68+2,77,74,74,74,77,76+2,76+2,76+2,75+2,68+2,68+2,68+2,75+2,56+2,53+2,53+2,53+2,56+2,52+2,41+2,41+2,41+2,52+2,16+2,Bryan Gil,20.0,25.0,Left Winger,Laliga
24.0,ST,77,82,24,185,80,VfL Wolfsburg,SUB,2025.0,Germany,,Right,4,3,2,Medium/Low,Normal (185+),,"Technical, Flair, Trivela",78.0,77.0,66.0,77.0,40.0,78.0,58,78,74,76,71,77,61,48,59,80,78,78,73,75,72,79,87,76,80,71,71,37,76,68,81,71.0,43,33,27,9,11,11,8,6,,77+2,77+2,77+2,75,76,76,76,75,75+2,75+2,75+2,74+2,69+2,69+2,69+2,74+2,59+2,58+2,58+2,58+2,59+2,56+2,54+2,54+2,54+2,56+2,16+2,Lukas Nmecha,22.0,8.0,Centre-Forward,1 Bundesliga
24.0,CB,77,81,25,190,86,Al Ahli Jeddah,RCB,2026.0,Turkey,,Right,2,2,1,Medium/High,Normal (185+),,"Power Header, Jockey, Slide Tackle",72.0,39.0,47.0,60.0,79.0,80.0,31,32,75,59,42,57,48,23,59,59,65,77,63,68,63,60,83,67,84,38,85,78,26,38,41,74.0,78,82,79,15,7,13,6,11,,54+2,54+2,54+2,51,51,51,51,51,51+2,51+2,51+2,53+2,56+2,56+2,56+2,53+2,66+2,70+2,70+2,70+2,66+2,69+2,77+2,77+2,77+2,69+2,16+2,Merih Demiral,23.0,3.0,Centre-Back,Serie A
24.0,GK,77,81,24,190,82,Almería,GK,2024.0,Portugal,,Right,2,1,1,Medium/Medium,Normal (185+),,,,,,,,,10,5,8,44,8,16,9,9,38,21,55,55,58,78,33,51,68,23,68,4,12,9,6,55,13,56.0,21,15,13,78,76,68,72,81,55.0,28+2,28+2,28+2,29,30,30,30,29,34+2,34+2,34+2,31+2,33+2,33+2,33+2,31+2,27+2,30+2,30+2,30+2,27+2,27+2,26+2,26+2,26+2,27+2,76+2,Luís Maximiano,22.0,4.5,Goalkeeper,Laliga
24.0,ST,77,80,25,189,85,Nottingham Forest,ST,2027.0,Nigeria,,Right,2,3,1,High/Medium,Stocky (185+),#Strength,,77.0,76.0,59.0,70.0,32.0,81.0,57,78,77,69,68,72,55,35,56,70,70,83,64,77,62,82,89,68,88,66,77,33,79,53,70,63.0,25,27,23,10,7,9,8,10,,77+2,77+2,77+2,71,73,73,73,71,69+2,69+2,69+2,69+2,63+2,63+2,63+2,69+2,53+2,52+2,52+2,52+2,53+2,51+2,51+2,51+2,51+2,51+2,16+2,Taiwo Awoniyi,23.0,6.5,Centre-Forward,1 Bundesliga
24.0,"ST, RW, LW",77,80,25,185,70,Fiorentina,SUB,2024.0,Côte d'Ivoire,,Right,4,3,1,High/High,Lean (185+),,Rapid,82.0,72.0,68.0,77.0,40.0,73.0,70,75,77,74,69,79,52,45,65,77,78,85,77,78,68,75,86,74,71,66,71,36,80,69,61,70.0,34,38,32,15,13,6,7,14,,77+2,77+2,77+2,76,77,77,77,76,75+2,75+2,75+2,76+2,70+2,70+2,70+2,76+2,60+2,58+2,58+2,58+2,60+2,58+2,54+2,54+2,54+2,58+2,19+2,Christian Kouamé,23.0,1.0,Centre-Forward,Serie A
24.0,CAM,77,78,27,177,70,Fulham,LCM,2026.0,Brazil,,Right,4,4,1,Medium/Medium,Normal (170-185),,"Dead Ball, Technical, Flair",76.0,75.0,78.0,78.0,66.0,69.0,82,70,56,76,72,79,84,81,76,78,77,75,77,75,77,84,70,78,60,79,80,70,75,78,74,71.0,67,66,63,15,14,7,10,7,,73+2,73+2,73+2,77,76,76,76,77,77+1,77+1,77+1,77+1,76+2,76+2,76+2,77+1,74+2,72+2,72+2,72+2,74+2,72+2,67+2,67+2,67+2,72+2,18+2,Andreas Pereira,25.0,1.0,Attacking Midfield,Premier League
